1,321,111,1:4292,1153916289
1,322,111,1:4293,1153916289
1,323,111,1:4294,1153916289
1,324,111,1:4295,1153916289
1,325,111,1:4296,1153916289
1,326,111,1:4297,1153916289
1,327,111,1:4298,1153916289
1,328,111,1:4299,1153916289
1,329,111,1:4300,1153916289
1,330,111,1:4301,1153916289
1,331,111,1:4302,1153916289
1,332,111,1:4303,1153916289
1,333,111,1:4304,1153916289
1,334,111,1:4305,1153916289
1,340,133,1:45992,1153916773
1,336,111,1:4307,1153916289
1,337,111,1:4308,1153916289
1,338,111,1:4309,1153916289
1,339,111,1:4310,1153916289
1,27403,50,1:46016,1153916773
1,27411,50,1:46017,1153916773
1,27415,116,1:46018,1153916773
1,27416,50,1:46019,1153916773
1,27423,50,1:46020,1153916773
1,27424,50,1:46021,1153916773
1,27425,50,1:46022,1153916773
1,28478,262,1:56077,1153917409
1,27970,251,1:56073,1153917409
1,27431,50,1:46025,1153916773
1,27432,50,1:46026,1153916773
1,27434,50,1:46027,1153916773
1,27435,50,1:46028,1153916773
1,27436,50,1:46029,1153916773
1,27427,257,1:56059,1153917409
1,27440,50,1:46031,1153916773
1,27441,60,1:46032,1153916773
1,27442,60,1:46033,1153916774
1,27443,60,1:46034,1153916774
1,27444,60,1:46035,1153916774
1,27445,60,1:46036,1153916774
1,27446,60,1:46037,1153916774
1,27447,60,1:46038,1153916774
1,27448,60,1:46039,1153916774
1,27449,60,1:46040,1153916774
1,27450,60,1:46041,1153916774
1,27451,60,1:46042,1153916774
1,27452,60,1:46043,1153916774
1,27453,60,1:46044,1153916774
1,27454,60,1:46045,1153916774
1,27439,265,1:56061,1153917409
1,27681,134,1:46047,1153916774
1,27332,263,1:56055,1153917409
1,27684,121,1:46049,1153916774
1,27467,233,1:56062,1153917409
1,28519,278,1:56084,1153917410
1,28516,261,1:56083,1153917410
1,27368,266,1:56058,1153917409
1,4411,267,1:56054,1153917409
1,27827,65,1:46055,1153916774
1,27828,65,1:46056,1153916774
1,27829,65,1:46057,1153916774
1,27830,65,1:46058,1153916774
1,27683,250,1:56063,1153917409
1,27357,264,1:56057,1153917409
1,28481,277,1:56080,1153917409
1,27940,50,1:46062,1153916774
1,27941,50,1:46063,1153916774
1,28512,261,1:56082,1153917410
1,27842,240,1:56071,1153917409
1,28208,135,1:46066,1153916774
1,27810,236,1:56066,1153917409
1,28215,121,1:46068,1153916774
1,28216,134,1:46069,1153916774
1,28217,134,1:46070,1153916774
1,28218,134,1:46071,1153916774
1,28219,134,1:46072,1153916774
1,28220,134,1:46073,1153916774
1,28221,134,1:46074,1153916774
1,28222,134,1:46075,1153916774
1,28223,134,1:46076,1153916774
1,28224,134,1:46077,1153916774
1,28225,134,1:46078,1153916774
1,28226,134,1:46079,1153916774
1,28227,134,1:46080,1153916774
1,27350,222,1:56056,1153917409
1,28332,134,1:46082,1153916774
1,28333,134,1:46083,1153916774
1,28411,60,1:46084,1153916774
1,28412,60,1:46085,1153916774
1,28480,261,1:56079,1153917409
1,27840,244,1:56070,1153917409
1,27705,249,1:56064,1153917409
1,28194,279,1:56074,1153917409
1,28321,254,1:56076,1153917409
1,28514,134,1:46092,1153916774
1,28515,134,1:46093,1153916774
1,27839,281,1:32819,1174547991
1,27826,245,1:56068,1153917409
1,28522,119,1:57295,1154099389
1,28523,50,1:57299,1154099401
1,28524,50,1:57298,1154099514
1,28525,119,1:57296,1155302723
1,28526,119,1:57300,1155302723
1,28527,119,1:57301,1155302723
1,28528,119,1:57302,1155302723
1,28529,119,1:57303,1155302723
1,28530,119,1:57304,1155302723
1,28531,119,1:57305,1155302724
1,28532,119,1:57306,1155302724
1,28533,119,1:57307,1155302724
1,28534,50,1:57308,1155302739
1,28535,50,1:57309,1155302755
1,28536,50,1:57310,1155302780
1,28537,50,1:57311,1155303062
1,28540,50,1:12101,1164019838
